Date,Time,LMP ($/MWh),SRP ($/MWh)
11/06/2024,24,44.53574,1
11/07/2024,1,43.40453,0.33116
11/07/2024,2,43.02805,0.14
11/07/2024,3,43.06352,0.14
11/07/2024,4,44.36552,0.14
11/07/2024,5,50.73654,0.16229
11/07/2024,6,51.63942,0.5
11/07/2024,7,49.60565,0.5
11/07/2024,8,30.89461,0.5
11/07/2024,9,4.30202,0.44199
11/07/2024,10,4.32658,0.14
11/07/2024,11,4.58377,0.14
11/07/2024,12,4.54502,0.14
11/07/2024,13,4.31386,0.14
11/07/2024,14,2.50568,0.14
11/07/2024,15,4.6181,0.14
11/07/2024,16,37.73878,0.14
11/07/2024,17,56.01011,0.5
11/07/2024,18,57.08151,1
11/07/2024,19,56.46275,0.5
11/07/2024,20,56.2734,0.5
11/07/2024,21,55.92523,0.5
11/07/2024,22,56.30494,0.5
11/07/2024,23,56.56023,0.75
11/07/2024,24,55.88482,1
11/08/2024,1,46.35217,0.14
11/08/2024,2,48.368,0.2094
11/08/2024,3,46.23865,0.14
11/08/2024,4,46.26777,0.14
11/08/2024,5,50.16647,0.3946
11/08/2024,6,55.19394,0.5
11/08/2024,7,54.85589,0.85
11/08/2024,8,27.75972,0.5
11/08/2024,9,3.4599,1
11/08/2024,10,3.70472,0.56122
11/08/2024,11,3.6722,0.14
11/08/2024,12,3.17898,0.14
11/08/2024,13,-0.0784,0.14
11/08/2024,14,-1.78231,0.14
11/08/2024,15,2.14564,0.14
11/08/2024,16,32.23713,0.14
11/08/2024,17,49.78249,0.63864
11/08/2024,18,51.00647,1
11/08/2024,19,49.5742,0.39421
11/08/2024,20,49.57781,0.14
11/08/2024,21,49.40009,0.2544
11/08/2024,22,49.36502,0.22055
11/08/2024,23,49.13713,1
11/08/2024,24,48.20609,1
11/09/2024,1,47.25826,0.5
11/09/2024,2,45.96437,0.5
11/09/2024,3,45.43542,0.25
11/09/2024,4,41.38519,0.401
11/09/2024,5,45.80364,0.5
11/09/2024,6,45.90658,0.5
11/09/2024,7,45.40174,1
11/09/2024,8,26.71423,0.5
11/09/2024,9,-3.77633,0.52532
11/09/2024,10,-3.26039,0.14
11/09/2024,11,-3.24719,0.14
11/09/2024,12,-3.02163,0.14
11/09/2024,13,-3.65459,0.14
11/09/2024,14,-4.2173,0.14
11/09/2024,15,-3.06819,0.14
11/09/2024,16,29.82041,0.14
11/09/2024,17,47.77756,0.5
11/09/2024,18,48.13846,0.82679
11/09/2024,19,47.49199,0.5
11/09/2024,20,47.4871,0.46626
11/09/2024,21,47.43645,0.5
11/09/2024,22,47.31928,0.5
11/09/2024,23,46.7731,1
11/09/2024,24,45.77949,1
11/10/2024,1,37.36384,0.5
11/10/2024,2,36.96474,0.14
11/10/2024,3,35.73834,0.14
11/10/2024,4,35.75652,0.14
11/10/2024,5,35.6684,0.14
11/10/2024,6,38.27228,0.5
11/10/2024,7,38.16715,0.5
11/10/2024,8,19.06517,0.5
11/10/2024,9,-3.47064,1
11/10/2024,10,-4.23605,0.14
11/10/2024,11,-3.94645,0.14
11/10/2024,12,-3.69864,0.14
11/10/2024,13,-4.0503,0.14
11/10/2024,14,-4.70626,0.14
11/10/2024,15,-3.81207,0.14
11/10/2024,16,31.70634,0.14
11/10/2024,17,47.9601,0.5
11/10/2024,18,48.31669,0.56645
11/10/2024,19,48.16549,0.5
11/10/2024,20,47.96908,0.5
11/10/2024,21,47.37765,0.5
11/10/2024,22,47.47732,0.5
11/10/2024,23,46.60913,1.42404
11/10/2024,24,37.93987,1.5
11/11/2024,1,39.03561,0.5
11/11/2024,2,37.50041,0.46199
11/11/2024,3,35.43838,0.25
11/11/2024,4,32.32403,0.14
11/11/2024,5,36.2461,0.14
11/11/2024,6,39.74857,0.5
11/11/2024,7,39.9521,0.5
11/11/2024,8,25.34931,0.65
11/11/2024,9,0.6296,0.34278
11/11/2024,10,0.4007,0.14
11/11/2024,11,0.45106,0.14
11/11/2024,12,0.14047,0.14
11/11/2024,13,-0.27892,0.14
11/11/2024,14,-0.587,0.14
11/11/2024,15,0.99686,0.14
11/11/2024,16,30.274,0.14
11/11/2024,17,40.07035,0.5
11/11/2024,18,40.54922,0.69331
11/11/2024,19,40.22669,0.5
11/11/2024,20,39.86549,0.55994
11/11/2024,21,39.93074,0.5
11/11/2024,22,39.52219,1
11/11/2024,23,37.3589,1
11/11/2024,24,35.11149,1
11/12/2024,1,34.74307,0.5
11/12/2024,2,34.06117,0.5
11/12/2024,3,33.69684,0.14
11/12/2024,4,33.82676,0.14
11/12/2024,5,36.72071,0.14
11/12/2024,6,42.74511,0.5
11/12/2024,7,43.92968,0.5
11/12/2024,8,28.6153,0.5
11/12/2024,9,3.12595,1
11/12/2024,10,1.96586,0.5
11/12/2024,11,1.56492,0.14
11/12/2024,12,1.42116,0.14
11/12/2024,13,1.0931,0.14
11/12/2024,14,-0.09802,0.14
11/12/2024,15,1.64451,0.14
11/12/2024,16,29.87225,0.14
11/12/2024,17,48.33501,0.5
11/12/2024,18,51.89768,1.01
11/12/2024,19,48.52354,0.5
11/12/2024,20,48.29846,0.46775
11/12/2024,21,48.27445,0.53581
11/12/2024,22,47.96852,0.5
11/12/2024,23,47.47943,1
11/12/2024,24,44.76884,1
11/13/2024,1,44.18312,0.5
11/13/2024,2,42.66344,0.19796
11/13/2024,3,42.50949,0.14
11/13/2024,4,42.28232,0.14
11/13/2024,5,44.45445,0.14
11/13/2024,6,50.88212,0.5
11/13/2024,7,51.97179,0.5
11/13/2024,8,36.01037,1
11/13/2024,9,8.4734,1.06
11/13/2024,10,7.1253,0.43976
11/13/2024,11,5.88694,0.14
11/13/2024,12,6.30563,0.14
11/13/2024,13,5.66444,0.14
11/13/2024,14,5.75112,0.14
11/13/2024,15,6.75636,0.14
11/13/2024,16,40.07428,0.14
11/13/2024,17,57.43903,1.03866
11/13/2024,18,57.66421,1.0211
11/13/2024,19,56.35807,0.5
11/13/2024,20,56.18184,0.51013
11/13/2024,21,56.27043,0.5
11/13/2024,22,56.06204,0.91
11/13/2024,23,52.9717,1.06
11/13/2024,24,46.25171,1
11/14/2024,1,42.45684,0.5
11/14/2024,2,42.12813,0.14
11/14/2024,3,42.41322,0.14
11/14/2024,4,42.61478,0.14
11/14/2024,5,47.8043,0.14
11/14/2024,6,51.12682,0.5
11/14/2024,7,51.00502,1
11/14/2024,8,29.47497,0.5
11/14/2024,9,2.00796,1.00348
11/14/2024,10,1.66962,0.25
11/14/2024,11,1.61142,0.14
11/14/2024,12,1.64734,0.14
11/14/2024,13,1.2681,0.14
11/14/2024,14,-0.1073,0.14
11/14/2024,15,1.57032,0.14
11/14/2024,16,31.48416,0.14
11/14/2024,17,50.0202,0.9
11/14/2024,18,49.72568,1
11/14/2024,19,48.20761,0.5
11/14/2024,20,47.8302,0.5
11/14/2024,21,47.41824,0.42859
11/14/2024,22,46.96847,0.5
11/14/2024,23,46.6066,1
11/14/2024,24,43.0001,1
11/15/2024,1,40.84759,0.5
11/15/2024,2,40.20134,0.17769
11/15/2024,3,40.17598,0.1954
11/15/2024,4,40.07412,0.14
11/15/2024,5,41.0912,0.14
11/15/2024,6,47.53634,0.5
11/15/2024,7,48.39737,0.5
11/15/2024,8,30.42901,0.5
11/15/2024,9,5.87653,1
11/15/2024,10,-2.4979,0.57283
11/15/2024,11,-3.35933,0.14
11/15/2024,12,-4.16627,0.14
11/15/2024,13,-4.505,0.14
11/15/2024,14,-5.20006,0.14
11/15/2024,15,-2.98387,0.14
11/15/2024,16,23.07342,0.14
11/15/2024,17,49.49859,0.5
11/15/2024,18,50.30883,1
11/15/2024,19,48.87011,0.5
11/15/2024,20,48.38769,0.5
11/15/2024,21,47.94916,0.5
11/15/2024,22,47.34366,0.5
11/15/2024,23,46.7296,1
11/15/2024,24,45.8803,1
11/16/2024,1,38.16957,0.5
11/16/2024,2,38.07075,0.14
11/16/2024,3,37.80888,0.14
11/16/2024,4,38.39402,0.14
11/16/2024,5,40.01938,0.14
11/16/2024,6,45.21371,0.41
11/16/2024,7,45.4901,1
11/16/2024,8,28.28313,0.5
11/16/2024,9,-0.08436,1
11/16/2024,10,-0.78287,1
11/16/2024,11,-1.25853,0.14
11/16/2024,12,-1.61734,0.14
11/16/2024,13,-1.68124,0.14
11/16/2024,14,-4.63033,0.14
11/16/2024,15,-1.27235,0.14
11/16/2024,16,23.52037,0.14
11/16/2024,17,51.48951,0.31325
11/16/2024,18,52.21613,0.5
11/16/2024,19,51.71557,0.5
11/16/2024,20,51.37355,0.5
11/16/2024,21,51.19441,0.2769
11/16/2024,22,51.59772,0.5
11/16/2024,23,51.23959,0.30345
11/16/2024,24,50.76672,1
11/17/2024,1,45.28289,0.5
11/17/2024,2,44.86764,0.5
11/17/2024,3,43.90852,0.5
11/17/2024,4,42.98392,0.5
11/17/2024,5,44.89464,0.5
11/17/2024,6,44.78916,0.57631
11/17/2024,7,43.97976,0.5
11/17/2024,8,26.21765,0.5
11/17/2024,9,-5.61205,1
11/17/2024,10,-6.61097,0.14
11/17/2024,11,-6.44933,0.14
11/17/2024,12,-6.44687,0.14
11/17/2024,13,-7.27991,0.14
11/17/2024,14,-7.23087,0.14
11/17/2024,15,-6.45612,0.14
11/17/2024,16,23.51596,0.14
11/17/2024,17,45.18406,0.299
11/17/2024,18,47.36748,1
11/17/2024,19,45.51462,0.5
11/17/2024,20,45.69123,0.73641
11/17/2024,21,44.95294,0.5
11/17/2024,22,44.55522,1
11/17/2024,23,41.28178,1
11/17/2024,24,38.19336,1
11/18/2024,1,33.76165,0.5
11/18/2024,2,33.10906,0.5
11/18/2024,3,31.97825,0.14
11/18/2024,4,32.27604,0.14
11/18/2024,5,35.51169,0.14
11/18/2024,6,41.70858,0.5
11/18/2024,7,42.7465,1
11/18/2024,8,30.80651,1
11/18/2024,9,-7.32944,1
11/18/2024,10,-8.44403,0.14
11/18/2024,11,-8.69151,0.14
11/18/2024,12,-8.60796,0.14
11/18/2024,13,-8.54559,0.14
11/18/2024,14,-9.71999,0.14
11/18/2024,15,-8.54298,0.14
11/18/2024,16,10.22924,0.14
11/18/2024,17,44.20535,0.5
11/18/2024,18,46.84207,1
11/18/2024,19,45.51348,1
11/18/2024,20,44.57609,0.48577
11/18/2024,21,44.39691,0.68756
11/18/2024,22,44.55494,0.50388
11/18/2024,23,43.49719,1
11/18/2024,24,41.75772,1
11/19/2024,1,50.80227,0.5
11/19/2024,2,50.37153,0.14
11/19/2024,3,50.40718,0.14
11/19/2024,4,50.40852,0.14
11/19/2024,5,52.1811,0.14
11/19/2024,6,60.61586,0.67
11/19/2024,7,67.11257,1
11/19/2024,8,45.85498,1
11/19/2024,9,11.40653,5
11/19/2024,10,3.83092,1
11/19/2024,11,3.0382,0.14
11/19/2024,12,0.91927,0.14
11/19/2024,13,-2.49219,0.14
11/19/2024,14,-4.09655,0.14
11/19/2024,15,0.41275,0.14
11/19/2024,16,35.41279,0.14
11/19/2024,17,64.5186,1.65904
11/19/2024,18,64.59352,1.66
11/19/2024,19,63.41259,1
11/19/2024,20,63.10569,1
11/19/2024,21,63.08061,1
11/19/2024,22,62.91388,1
11/19/2024,23,61.22641,1
11/19/2024,24,57.83732,1
11/20/2024,1,48.00667,0.83
11/20/2024,2,47.6535,0.83863
11/20/2024,3,47.07349,0.14
11/20/2024,4,47.15558,0.14
11/20/2024,5,49.01754,0.14
11/20/2024,6,54.39481,0.14
11/20/2024,7,57.79966,1
11/20/2024,8,38.16413,1
11/20/2024,9,5.91956,1
11/20/2024,10,-3.39471,1
11/20/2024,11,-3.87134,0.14
11/20/2024,12,-4.74877,0.14
11/20/2024,13,-6.2503,0.14
11/20/2024,14,-7.64766,0.14
11/20/2024,15,-4.78115,0.14
11/20/2024,16,35.17896,0.14
11/20/2024,17,58.12433,1
11/20/2024,18,57.98406,1
11/20/2024,19,57.50044,1
11/20/2024,20,56.56861,1
11/20/2024,21,56.4679,1
11/20/2024,22,55.85233,1
11/20/2024,23,52.0159,1
11/20/2024,24,47.96972,1
11/21/2024,1,52.22313,0.9717
11/21/2024,2,51.17729,0.59573
11/21/2024,3,50.7042,0.41973
11/21/2024,4,50.53196,0.14
11/21/2024,5,50.78457,0.14
11/21/2024,6,55.56486,0.14
11/21/2024,7,60.06187,1
11/21/2024,8,41.3512,1
11/21/2024,9,9.24524,1
11/21/2024,10,-0.24494,0.99829
11/21/2024,11,-1.2399,0.14
11/21/2024,12,-2.54369,0.14
11/21/2024,13,-3.34947,0.14
11/21/2024,14,-3.64081,0.14
11/21/2024,15,-1.57932,0.14
11/21/2024,16,40.11397,0.14
11/21/2024,17,69.05819,1
11/21/2024,18,67.60108,1.36
11/21/2024,19,64.45196,1
11/21/2024,20,63.96181,0.63143
11/21/2024,21,63.16945,1
11/21/2024,22,62.54471,1
11/21/2024,23,56.8963,1
11/21/2024,24,50.78915,1
11/22/2024,1,49.71822,0.79312
11/22/2024,2,49.32533,0.5
11/22/2024,3,49.15385,0.14
11/22/2024,4,49.12765,0.14
11/22/2024,5,49.76655,0.14
11/22/2024,6,56.68337,0.14
11/22/2024,7,60.65439,1
11/22/2024,8,46.80197,1
11/22/2024,9,10.58832,1
11/22/2024,10,8.10755,1
11/22/2024,11,6.47613,0.14
11/22/2024,12,3.23135,0.14
11/22/2024,13,3.48372,0.14
11/22/2024,14,0.66639,0.14
11/22/2024,15,6.27065,0.14
11/22/2024,16,44.36198,0.14
11/22/2024,17,62.23801,1
11/22/2024,18,64.77666,1
11/22/2024,19,61.11456,1
11/22/2024,20,60.26799,0.5
11/22/2024,21,59.8374,0.5
11/22/2024,22,58.57971,1
11/22/2024,23,54.24083,1
11/22/2024,24,50.9186,1
11/23/2024,1,44.71125,0.75
11/23/2024,2,43.82737,0.5
11/23/2024,3,42.66151,0.5
11/23/2024,4,42.42563,0.25
11/23/2024,5,42.6679,0.5
11/23/2024,6,45.75691,0.5
11/23/2024,7,48.79723,0.75
11/23/2024,8,39.58452,0.75
11/23/2024,9,16.07542,0.25
11/23/2024,10,16.61294,0.14
11/23/2024,11,15.26323,0.14
11/23/2024,12,8.99676,0.14
11/23/2024,13,7.59801,0.14
11/23/2024,14,7.33039,0.14
11/23/2024,15,9.727,0.14
11/23/2024,16,37.90839,0.14
11/23/2024,17,48.83497,0.71808
11/23/2024,18,50.07282,0.69
11/23/2024,19,49.08251,0.5
11/23/2024,20,48.34176,0.5
11/23/2024,21,48.01418,0.34106
11/23/2024,22,47.97667,0.5
11/23/2024,23,46.96428,1
11/23/2024,24,45.95706,1
11/24/2024,1,46.04156,0.5
11/24/2024,2,44.59833,0.5
11/24/2024,3,40.66882,0.5
11/24/2024,4,39.68499,0.14
11/24/2024,5,40.75332,0.30292
11/24/2024,6,46.42587,0.5
11/24/2024,7,46.12963,0.5
11/24/2024,8,27.71042,0.5
11/24/2024,9,5.5292,0.5
11/24/2024,10,0.21616,0.14
11/24/2024,11,0.12236,0.14
11/24/2024,12,-0.45415,0.14
11/24/2024,13,-2.37928,0.14
11/24/2024,14,-1.92018,0.14
11/24/2024,15,-0.0782,0.14
11/24/2024,16,36.18689,0.14
11/24/2024,17,55.71944,0.14
11/24/2024,18,56.92309,0.5
11/24/2024,19,57.39738,0.5
11/24/2024,20,56.13939,0.5
11/24/2024,21,55.92249,0.18393
11/24/2024,22,55.55254,0.5
11/24/2024,23,53.89329,0.5
11/24/2024,24,50.16083,1
11/25/2024,1,47.15137,0.25
11/25/2024,2,46.99827,0.14
11/25/2024,3,46.53551,0.14
11/25/2024,4,46.93243,0.14
11/25/2024,5,47.47823,0.14
11/25/2024,6,53.33939,0.14
11/25/2024,7,57.30405,0.5
11/25/2024,8,54.50321,0.65
11/25/2024,9,45.36175,0.5
11/25/2024,10,43.17428,0.14
11/25/2024,11,42.03915,0.14
11/25/2024,12,42.43088,0.14
11/25/2024,13,41.34566,0.14
11/25/2024,14,41.40069,0.14
11/25/2024,15,42.39532,0.14
11/25/2024,16,64.69224,0.14
11/25/2024,17,69.33795,0.75
11/25/2024,18,71.19409,1
11/25/2024,19,69.00261,1
11/25/2024,20,67.7956,0.64937
11/25/2024,21,67.37278,0.5
11/25/2024,22,66.05306,1
11/25/2024,23,59.34852,0.755
11/25/2024,24,52.96999,1
11/26/2024,1,48.13417,0.5
11/26/2024,2,45.50433,0.5
11/26/2024,3,45.07869,0.14
11/26/2024,4,45.34023,0.14
11/26/2024,5,45.62338,0.14
11/26/2024,6,51.17766,0.14
11/26/2024,7,54.56187,0.5
11/26/2024,8,52.25976,0.5
11/26/2024,9,45.95069,0.72062
11/26/2024,10,44.74745,0.47592
11/26/2024,11,42.95832,0.5
11/26/2024,12,40.35113,0.14
11/26/2024,13,40.36536,0.14
11/26/2024,14,41.27564,0.14
11/26/2024,15,43.70659,0.14
11/26/2024,16,53.94651,0.37
11/26/2024,17,56.41865,1
11/26/2024,18,58.27121,1
11/26/2024,19,55.49332,0.51
11/26/2024,20,54.77375,0.56
11/26/2024,21,54.15594,1.17339
11/26/2024,22,52.7038,1
11/26/2024,23,48.72285,0.5
11/26/2024,24,45.00362,1
11/27/2024,1,44.3899,0.5
11/27/2024,2,42.88206,0.14
11/27/2024,3,42.59994,0.14
11/27/2024,4,42.57799,0.14
11/27/2024,5,43.02204,0.14
11/27/2024,6,47.19368,0.14
11/27/2024,7,52.33412,0.5
11/27/2024,8,51.78291,2.27117
11/27/2024,9,46.7333,1
11/27/2024,10,38.9474,1
11/27/2024,11,34.36569,0.14
11/27/2024,12,31.43927,0.14
11/27/2024,13,30.85135,0.14
11/27/2024,14,31.26917,0.14
11/27/2024,15,33.11215,0.14
11/27/2024,16,49.48444,0.14
11/27/2024,17,57.02105,0.5
11/27/2024,18,60.31987,0.5
11/27/2024,19,58.9828,0.5
11/27/2024,20,57.08999,0.14
11/27/2024,21,56.88613,0.35571
11/27/2024,22,56.94865,0.5
11/27/2024,23,56.60091,0.5
11/27/2024,24,55.57058,1
11/28/2024,1,46.87777,0.14
11/28/2024,2,47.70444,0.14
11/28/2024,3,46.01388,0.14
11/28/2024,4,46.00976,0.14
11/28/2024,5,46.60325,0.14
11/28/2024,6,48.83424,0.5
11/28/2024,7,49.10298,0.5
11/28/2024,8,43.72336,0.5
11/28/2024,9,18.18526,0.89609
11/28/2024,10,11.97212,0.3
11/28/2024,11,11.6849,0.14
11/28/2024,12,11.65518,0.14
11/28/2024,13,5.33099,0.14
11/28/2024,14,5.46041,0.14
11/28/2024,15,12.63349,0.14
11/28/2024,16,42.59092,0.14
11/28/2024,17,51.45154,0.5
11/28/2024,18,52.23719,0.5
11/28/2024,19,51.07951,0.39765
11/28/2024,20,51.05606,0.30266
11/28/2024,21,50.78014,0.14
11/28/2024,22,51.36937,0.33118
11/28/2024,23,50.8526,0.5
11/28/2024,24,49.93524,1
11/29/2024,1,46.43514,0.14
11/29/2024,2,44.57624,0.14
11/29/2024,3,44.17286,0.14
11/29/2024,4,44.18947,0.14
11/29/2024,5,45.71077,0.14
11/29/2024,6,47.18147,0.14
11/29/2024,7,47.58874,0.5
11/29/2024,8,45.99182,0.5
11/29/2024,9,36.67468,0.5
11/29/2024,10,34.20206,0.14
11/29/2024,11,31.94073,0.14
11/29/2024,12,29.813,0.14
11/29/2024,13,28.99221,0.14
11/29/2024,14,32.27084,0.14
11/29/2024,15,33.86662,0.14
11/29/2024,16,50.47174,0.14
11/29/2024,17,51.79188,0.5
11/29/2024,18,53.37684,0.5
11/29/2024,19,52.45902,0.47
11/29/2024,20,52.29845,0.26565
11/29/2024,21,52.03506,0.47078
11/29/2024,22,51.87462,0.5
11/29/2024,23,50.8921,0.59
11/29/2024,24,46.16482,1
11/30/2024,1,49.75651,0.14
11/30/2024,2,47.46273,0.14
11/30/2024,3,45.6311,0.14
11/30/2024,4,46.46342,0.14
11/30/2024,5,49.49444,0.14
11/30/2024,6,50.11655,0.14
11/30/2024,7,49.99632,0.5
11/30/2024,8,42.64684,0.78519
11/30/2024,9,30.59697,0.5
11/30/2024,10,28.07371,0.14
11/30/2024,11,28.63394,0.14
11/30/2024,12,26.06792,0.14
11/30/2024,13,25.07407,0.14
11/30/2024,14,28.04303,0.14
11/30/2024,15,31.24445,0.14
11/30/2024,16,52.88815,0.14
11/30/2024,17,56.66596,0.5
11/30/2024,18,57.74004,0.5
11/30/2024,19,57.52284,0.48481
11/30/2024,20,56.10084,0.5
11/30/2024,21,56.19165,0.47062
11/30/2024,22,56.34343,0.4506
11/30/2024,23,56.2211,0.49878
11/30/2024,24,55.75559,1
12/01/2024,1,60.41927,0.14
12/01/2024,2,59.67035,0.5
12/01/2024,3,55.57014,0.5
12/01/2024,4,54.38522,0.5
12/01/2024,5,55.43482,0.5
12/01/2024,6,56.48479,0.5
12/01/2024,7,56.78177,0.5
12/01/2024,8,47.02938,0.5
12/01/2024,9,28.41909,0.92352
12/01/2024,10,21.35705,0.14
12/01/2024,11,19.48575,0.14
12/01/2024,12,19.35032,0.14
12/01/2024,13,18.93681,0.14
12/01/2024,14,19.21202,0.14
12/01/2024,15,22.48788,0.14
12/01/2024,16,50.37577,0.14
12/01/2024,17,61.09862,0.5
12/01/2024,18,62.06506,0.5
12/01/2024,19,61.39781,0.5
12/01/2024,20,60.65987,0.37837
12/01/2024,21,60.35529,0.5
12/01/2024,22,60.88524,0.41948
12/01/2024,23,59.48029,0.5
12/01/2024,24,58.46482,1
12/02/2024,1,61.78977,0.14
12/02/2024,2,56.59585,0.14
12/02/2024,3,56.36871,0.14
12/02/2024,4,56.06327,0.14
12/02/2024,5,58.20215,0.14
12/02/2024,6,68.08017,0.5
12/02/2024,7,69.32581,0.5
12/02/2024,8,64.52453,1
12/02/2024,9,40.34215,0.5
12/02/2024,10,29.89041,0.14
12/02/2024,11,27.5845,0.14
12/02/2024,12,27.53044,0.14
12/02/2024,13,27.41965,0.14
12/02/2024,14,29.28339,0.14
12/02/2024,15,33.18053,0.14
12/02/2024,16,54.74365,0.14
12/02/2024,17,65.32755,0.5
12/02/2024,18,68.81928,0.72
12/02/2024,19,65.37179,0.5
12/02/2024,20,65.16059,0.5
12/02/2024,21,65.33943,0.48419
12/02/2024,22,65.11773,0.5
12/02/2024,23,64.11557,0.5
12/02/2024,24,61.64418,1
12/03/2024,1,50.12445,0.14
12/03/2024,2,47.41506,0.14
12/03/2024,3,46.90368,0.14
12/03/2024,4,46.9183,0.14
12/03/2024,5,47.47537,0.14
12/03/2024,6,56.10945,0.14
12/03/2024,7,62.58321,1.41
12/03/2024,8,56.85686,1.33595
12/03/2024,9,40.30193,1
12/03/2024,10,35.1245,0.28
12/03/2024,11,35.9594,0.14
12/03/2024,12,35.3458,0.14
12/03/2024,13,32.89319,0.14
12/03/2024,14,32.62464,0.14
12/03/2024,15,35.42869,0.14
12/03/2024,16,49.76565,0.14
12/03/2024,17,61.77757,0.88199
12/03/2024,18,63.12821,0.66
12/03/2024,19,63.23746,0.91667
12/03/2024,20,61.42547,0.69054
12/03/2024,21,61.3009,0.5
12/03/2024,22,60.04512,0.5
12/03/2024,23,56.69583,1
12/03/2024,24,53.02055,1
12/04/2024,1,46.24613,0.14
12/04/2024,2,45.26146,0.14
12/04/2024,3,44.28297,0.14
12/04/2024,4,44.29825,0.14
12/04/2024,5,45.20929,0.14
12/04/2024,6,52.17592,0.42526
12/04/2024,7,56.20238,2.59145
12/04/2024,8,51.75098,0.88943
12/04/2024,9,36.48051,1
12/04/2024,10,24.1702,0.5
12/04/2024,11,23.46034,0.14
12/04/2024,12,22.09079,0.14
12/04/2024,13,21.21542,0.14
12/04/2024,14,16.72656,0.14
12/04/2024,15,23.16433,0.14
12/04/2024,16,47.26556,0.14
12/04/2024,17,57.51936,0.70397
12/04/2024,18,59.20673,0.81579
12/04/2024,19,56.94909,0.53631
12/04/2024,20,56.45771,0.5
12/04/2024,21,55.98375,0.5
12/04/2024,22,56.18787,0.57011
12/04/2024,23,55.03535,1
12/04/2024,24,52.50496,1
12/05/2024,1,49.01247,0.14
12/05/2024,2,45.34355,0.14
12/05/2024,3,44.14048,0.14
12/05/2024,4,44.01797,0.14
12/05/2024,5,47.66072,0.14
12/05/2024,6,51.35857,0.14
12/05/2024,7,54.42887,0.58
12/05/2024,8,50.4393,0.58
12/05/2024,9,28.11198,1
12/05/2024,10,20.82086,0.5
12/05/2024,11,19.31367,0.14
12/05/2024,12,18.86043,0.14
12/05/2024,13,15.29984,0.14
12/05/2024,14,16.18788,0.14
12/05/2024,15,19.6835,0.14
12/05/2024,16,45.80806,0.14
12/05/2024,17,55.72846,0.5
12/05/2024,18,56.72297,0.6583
12/05/2024,19,55.56097,0.5
12/05/2024,20,55.09065,0.5
12/05/2024,21,55.1442,0.53
12/05/2024,22,54.75761,0.5
12/05/2024,23,53.60128,1
12/05/2024,24,51.95899,1
12/06/2024,1,49.0006,0.14
12/06/2024,2,45.43519,0.14
12/06/2024,3,44.91553,0.14
12/06/2024,4,44.72957,0.14
12/06/2024,5,45.81259,0.14
12/06/2024,6,54.71715,0.74
12/06/2024,7,56.91777,1.02
12/06/2024,8,47.6466,1.18565
12/06/2024,9,23.64597,1
12/06/2024,10,14.32961,0.5
12/06/2024,11,13.76969,0.14
12/06/2024,12,13.38255,0.14
12/06/2024,13,13.04177,0.14
12/06/2024,14,13.3846,0.14
12/06/2024,15,13.40115,0.14
12/06/2024,16,46.03845,0.14
12/06/2024,17,57.69077,0.5
12/06/2024,18,59.19739,0.92
12/06/2024,19,58.10118,0.5
12/06/2024,20,57.41284,0.5
12/06/2024,21,56.87325,0.5
12/06/2024,22,56.46721,0.5
12/06/2024,23,56.11685,1
12/06/2024,24,54.00673,1
12/07/2024,1,47.18252,0.5
12/07/2024,2,46.52957,0.14
12/07/2024,3,44.19619,0.14
12/07/2024,4,43.91071,0.14
12/07/2024,5,44.15542,0.14
12/07/2024,6,47.53092,0.5
12/07/2024,7,47.71013,0.5
12/07/2024,8,43.50296,0.91129
12/07/2024,9,9.71936,0.5
12/07/2024,10,4.46364,0.40876
12/07/2024,11,4.85294,0.14
12/07/2024,12,4.29638,0.14
12/07/2024,13,3.61535,0.14
12/07/2024,14,1.98479,0.14
12/07/2024,15,7.14544,0.14
12/07/2024,16,38.42943,0.14
12/07/2024,17,49.54314,0.5
12/07/2024,18,51.31565,0.5
12/07/2024,19,49.44412,0.5
12/07/2024,20,49.17855,0.5
12/07/2024,21,48.5473,0.5
12/07/2024,22,47.90227,0.5
12/07/2024,23,47.42619,0.5
12/07/2024,24,47.12635,1
12/08/2024,1,44.2894,0.5
12/08/2024,2,43.57432,0.5
12/08/2024,3,42.76837,0.16
12/08/2024,4,40.8872,0.5
12/08/2024,5,40.49527,0.34475
12/08/2024,6,42.55913,0.14
12/08/2024,7,42.79053,0.5
12/08/2024,8,32.0438,0.5
12/08/2024,9,16.58991,0.5
12/08/2024,10,16.49472,0.14
12/08/2024,11,16.03882,0.14
12/08/2024,12,14.38525,0.14
12/08/2024,13,15.84255,0.14
12/08/2024,14,16.7159,0.14
12/08/2024,15,20.72164,0.14
12/08/2024,16,40.80507,0.14
12/08/2024,17,47.30245,0.5
12/08/2024,18,47.43152,0.5
12/08/2024,19,47.14181,0.14
12/08/2024,20,47.07582,0.31902
12/08/2024,21,47.15264,0.37488
12/08/2024,22,47.39681,0.40469
12/08/2024,23,46.39968,0.5
12/08/2024,24,45.73944,1
12/09/2024,1,40.38868,0.14
12/09/2024,2,40.52733,0.14
12/09/2024,3,40.51095,0.14
12/09/2024,4,40.53323,0.14
12/09/2024,5,42.07358,0.14
12/09/2024,6,48.14078,0.14
12/09/2024,7,52.36078,0.5
12/09/2024,8,48.14149,0.64467
12/09/2024,9,24.4278,0.5
12/09/2024,10,19.7417,0.5
12/09/2024,11,17.45929,0.14
12/09/2024,12,17.95301,0.14
