hour,day,demand,power_NGCC 1,power_NGCC 2,power_NGCT 1,power_NGCT 2,power_Coal,power_Hydro,power_Wind,power_PV,ptes_charge,ptes_discharge,ptes_power
88,4,2612.59901,350.2864025275059,0.0,0.0,0.0,600.0,400.0,90.131414,964.2035091,0,207.97768437249402,207.97768437249402
89,4,2625.104215,500.0,400.0,331.8745328211137,0.0,600.0,400.0,137.609238,17.9544647,0,237.66597947888596,237.66597947888596
90,4,2596.017828,500.0,400.0,180.1665081919913,0.0,600.0,400.0,278.223734,0.0,0,237.62758580800872,237.62758580800872
91,4,2604.932293,500.0,400.0,203.51297318383993,0.0,600.0,400.0,263.830124,0.0,0,237.58919581615984,237.58919581615984
92,4,2529.36499,500.0,400.0,151.47253049653568,0.0,600.0,400.0,240.34165,0.0,0,237.5508095034644,237.5508095034644
93,4,2322.733336,500.0,361.619079130429,0.0,0.0,600.0,400.0,223.60183,0.0,0,237.5124268695707,237.5124268695707
94,4,2100.287633,500.0,161.61938908526153,0.0,0.0,600.0,400.0,201.194196,0.0,0,237.47404791473835,237.47404791473835
95,4,1865.410666,419.26764936132776,0.0,0.0,0.0,600.0,400.0,208.70734399999998,0.0,0,237.43567263867232,237.43567263867232
96,5,1693.17988,373.61163584358883,0.0,0.0,0.0,600.0,400.0,206.492942,0.0,0,113.07530215641124,113.07530215641124
97,5,1577.809423,349.6132286515029,0.0,0.0,0.0,600.0,400.0,203.777664,0.0,0,24.418530348497068,24.418530348497068
98,5,1511.221283,302.93573100000003,0.0,0.0,0.0,600.0,400.0,208.28555200000002,0.0,0,0.0,0.0
99,5,1462.411238,225.33846599999993,0.0,0.0,0.0,600.0,400.0,237.072772,0.0,0,0.0,0.0
100,5,1456.190984,137.55442200000005,0.0,0.0,0.0,600.0,400.0,318.636562,0.0,0,0.0,0.0
101,5,1540.455551,0.0,0.0,0.0,0.0,530.9287164,400.0,315.394044,294.1327906,0,0.0,0.0
102,5,2333.685788,0.0,0.0,0.0,0.0,305.2017193015879,400.0,302.081274,1536.4041100999998,210.00131540158822,0.0,-210.00131540158822
103,5,2674.542755,0.0,0.0,0.0,0.0,227.04925455113067,400.0,220.51748399999997,2164.9409800999997,337.9649636511304,0.0,-337.9649636511304
104,5,2825.825242,0.0,0.0,0.0,0.0,284.7067317170701,400.0,248.724742,2230.3676748000003,337.97390651707036,0.0,-337.97390651707036
105,5,2898.222342,0.0,0.0,0.0,0.0,305.28027522594806,400.0,317.872066,2212.7092592,337.63925842594807,0.0,-337.63925842594807
106,5,2902.612565,0.0,0.0,0.0,0.0,279.37477225970537,400.0,382.748758,2178.4808408999997,337.9918061597054,0.0,-337.9918061597054
107,5,2911.771958,0.0,0.0,0.0,0.0,305.2829579639593,400.0,366.984328,2158.2102325,318.70556046395956,0.0,-318.70556046395956
108,5,2856.968103,0.0,0.0,0.0,0.0,305.27605939309655,400.0,277.61740999999984,2161.9369593,287.86232569309635,0.0,-287.86232569309635
109,5,2848.02591,0.0,0.0,0.0,0.0,305.2778973798365,400.0,234.99018000000024,2185.8733422,278.11550957983644,0.0,-278.11550957983644
110,5,2847.52219,0.0,0.0,0.0,0.0,305.2664960466025,400.0,224.1817920000003,2165.1934925,247.11959054660232,0.0,-247.11959054660232
